wanted,position,positionid,from,start,end
Q314538,President,Q28015461,Q232796,2009-09-08,2012-01-09
Q123000,Prime Minister,Q30101458,Q551585,2005-11-02,2007-04-13
Q314538,President,Q28015461,Q106164,2005-10-01,2009-03-02
