item,itemLabel,startDate,endDate,sourceDate,psid
Q1362676,Francisco Fadul,1998-12-03,2000-02-19,,Q1362676-66726089-F014-4927-B431-30CDAB5E9E99
Q1025491,Caetano N'Tchama,2000-02-19,2001-03-21,,Q1025491-8F53266C-D793-4B93-97CC-58B3E69D37D6
Q1304073,Alamara Nhassé,2001-03-21,2002-11-17,,Q1304073-D200EA96-4E5F-496C-9957-010BC4A81D59
Q142540,Faustino Imbali,2001-03-21,2001-12-09,,Q142540-BACCD6B2-042B-43DE-AD2D-A4BF22BD7A5A
Q735887,Mário Pires,2002-11-17,2003-09-14,,Q735887-B5F2957E-9C90-4C83-8D55-2EF119499015
Q714815,Artur Sanhá,2003-09-28,2004-05-10,,Q714815-EFBC67AD-04D5-4A11-A43C-E4CA4AF6B83B
Q57718,Carlos Gomes Júnior,2004-05-10,2005-11-02,,Q57718-3B83D30A-3AFA-4F70-A61A-1DC1F8B9ADA0
Q551585,Aristides Gomes,2005-11-02,2007-04-13,,Q551585-370A3E10-DBCF-43AC-A3BB-EB5A4DA0F94B
Q123000,Martinho Ndafa Kabi,2007-04-13,2008-08-05,,Q123000-339819ED-9FFF-4E65-81E6-F1156A0134C3
Q176413,Carlos Correia,2008-08-05,2008-12-25,,Q176413-E3CD6EDC-9316-465F-A4E4-B4A4A90CDD02
Q57718,Carlos Gomes Júnior,2009-01-02,2012-02-10,,Q57718-822936DA-FEA0-4819-9A07-4AF4B1789A0D
Q58164,Adiato Djaló Nandigna,2012-02-10,2012-04-12,,Q58164-505EF25F-B44A-478B-A8FC-BA014D7723B5
Q627337,Rui Duarte de Barros,2012-05-16,2014-07-03,,Q627337-10ADEB2C-946D-4C89-B271-0A9E9E49350F
Q627337,Rui Duarte de Barros,2012-05-16,2014-07-03,,Q627337-17188b25-444a-8844-4986-f867d8244bcf
Q16736700,Domingos Simoes Pereira,2014-07-03,2015-08-20,,Q16736700-54161bdb-4be9-3222-b6c9-888665c382ea
Q16736700,Domingos Simoes Pereira,2014-07-03,2015-08-20,,Q16736700-8F84FA45-B648-465D-B687-5C915348F984
Q4838987,Baciro Djá,2015-08-20,2015-09-09,,Q4838987-2a1c5df2-4b12-40ee-a098-55811d522f53
Q4838987,Baciro Djá,2015-08-20,2015-09-09,,Q4838987-447C0745-5D21-4D1C-A0FD-275ECF8BB098
Q176413,Carlos Correia,2015-09-17,2016-05-12,,Q176413-15284F99-5C85-4B0D-A00B-8EE01AC57F22
Q4838987,Baciro Djá,2016-05-27,2016-11-18,,Q4838987-66ed6049-493f-daab-e390-69f5e1e7891e
Q16855164,Umaro Sissoco Embaló,2016-11-18,2018-01-16,,Q16855164-9e87d078-4a43-fbd3-3f2b-9676e3727efb
Q47527935,Artur Silva,2018-01-30,2018-04-16,,Q47527935-FD4E1570-D003-4FCA-9C95-B1C7DB9D84F3
Q551585,Aristides Gomes,2018-04-16,2019-10-29,,Q551585-499B713A-C27F-40D7-9ECC-8414C0462927
Q551585,Aristides Gomes,2019-11-08,2020-02-28,,Q551585-A318AF6A-6CA7-4DAC-987E-BCDC61180FED
Q86715481,Nuno Nabian,2020-02-28,,,Q86715481-749049d4-4c9d-06c5-dbec-3d09801d50da
