item,itemLabel,startDate,endDate
Q1362676,Francisco Fadul,1998-12-03,2000-02-19
Q1025491,Caetano N'Tchama,2000-02-19,2001-03-19
Q142540,Faustino Imbali,2001-03-21,2001-12-09
Q1304073,Alamara Nhassé,2001-12-09,2002-11-17
Q735887,Mário Pires,2002-11-17,2003-09-14
Q714815,Artur Sanhá,2003-09-28,2004-05-10
Q57718,Carlos Gomes Júnior,2004-05-10,2005-11-02
Q551585,Aristides Gomes,2005-11-02,2007-04-13
Q123000,Martinho Ndafa Kabi,2007-04-13,2008-08-05
Q176413,Carlos Correia,2008-08-05,2009-01-02
Q57718,Carlos Gomes Júnior,2009-01-02,2012-02-10
Q58164,Adiato Djaló Nandigna,2012-02-10,2012-04-12
Q627337,Rui Duarte de Barros,2012-05-16,2014-07-03
Q16736700,Domingos Simões Pereira,2014-07-03,2015-08-20
Q4838987,Baciro Djá,2015-08-20,2015-09-17
Q176413,Carlos Correia,2015-09-17,2016-05-27
Q4838987,Baciro Djá,2016-05-27,2016-11-18
Q16855164,Umaro Sissoco Embaló,2016-11-18,2018-01-30
Q47527935,Artur Silva,2018-01-30,2018-04-16
Q551585,Aristides Gomes,2018-04-16,2019-10-29
Q142540,Faustino Imbali,2019-10-31,2019-11-08
Q551585,Aristides Gomes,2019-11-08,2020-02-28
Q86715481,Nuno Gomes Nabiam,2020-02-28,
