who,position,positionLabel,startDate,endDate,replaces,replacesLabel,replacedBy,replacedByLabel,posidx
63623667,,,,,,,,,0
63623667,Prime Minister of Guinea-Bissau,Prime Minister of Guinea-Bissau,2020-02-28,,Q551585,Aristides Gomes,,,1
